direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.468135,-0.0460653,-1.83511,-1.90635,-1.56553,-1.39987,-2,-0.0460653
-1,0.100592,-0.0952065,0.932748,1.25402,1.60567,0.739114,2,-0.0952065
1,0.0643044,-0.280669,-0.958667,-0.813888,-0.432184,-0.571157,-2,0.0643044
1,0.157941,-0.363479,0.0484497,-0.349967,-0.390417,0.594396,2,0.157941
1,0.0649725,-0.571691,0.530895,0.876218,0.654512,0.945225,-2,0.0649725
-1,0.936678,-0.154969,-0.0273748,-0.482942,-0.37171,-0.170032,1,-0.154969
-1,0.506181,-0.0941964,-0.557513,-0.523046,0.239662,0.0348698,2,-0.0941964
1,0.155671,-0.678985,-0.880741,-0.947355,-0.633691,-0.540905,2,0.155671
1,0.893159,-0.206258,2.0313,2.03231,2.03017,2.00944,2,0.893159
1,0.108264,-0.165071,-2.03636,-0.859304,-1.85151,0.882093,-2,0.108264
-1,0.667962,-0.0998036,1.77101,1.63043,1.7223,1.53236,2,-0.0998036
-1,0.999232,-0.502957,-0.90595,-1.24283,-1.33378,-1.56595,2,-0.502957
1,0.100592,-0.0952065,0.932748,1.25402,1.60567,0.739114,2,0.100592
1,0.111485,-0.620684,0.837335,0.637971,0.855723,0.728907,2,0.111485
-1,0.0305599,-0.285864,0.842379,0.517569,0.681126,0.0203028,2,-0.285864
-1,0.602136,-0.909775,-0.810144,-0.950911,-0.347556,0.394737,-2,-0.909775
-1,0.0496767,-0.740182,1.27957,1.46401,1.62907,1.50531,2,-0.740182
1,0.583045,-0.0693708,1.61246,1.40603,1.61004,0.887851,2,0.583045
1,0.531537,-0.10103,-1.60279,-1.83838,-1.72845,-1.52571,-2,0.531537
-1,0.0649725,-0.571691,0.530895,0.876218,0.654512,0.945225,-2,-0.571691
1,0.32735,-0.113831,0.028043,-0.71035,-0.560805,-1.715,-2,0.32735
-1,0.861098,-0.0337302,-0.283614,-0.833339,-1.97539,-1.82791,2,-0.0337302
1,0.506181,-0.0941964,-0.557513,-0.523046,0.239662,0.0348698,2,0.506181
1,0.880362,-0.169025,0.940966,1.15253,0.500338,1.18112,-2,0.880362
1,0.448066,-0.147857,0.200249,0.629197,0.768099,0.974512,-2,0.448066
1,0.0557982,-0.133297,-1.22364,-1.26756,-1.84505,-1.60906,-2,0.0557982
-1,0.115282,-0.879034,-0.163111,-0.547617,0.471734,0.128602,-2,-0.879034
-1,0.0764941,-0.989143,-1.09545,-0.926227,-0.669143,-0.733008,2,-0.989143
-1,0.108264,-0.165071,-2.03636,-0.859304,-1.85151,0.882093,-2,-0.165071
1,0.667962,-0.0998036,1.77101,1.63043,1.7223,1.53236,2,0.667962
-1,0.0850702,-0.804737,0.992682,0.707294,1.01049,0.836893,-2,-0.804737
1,0.524321,-0.055114,-1.19886,-0.787024,-1.64641,-0.338847,-2,0.524321
1,0.961603,-0.0728131,-1.76898,-1.94301,-1.72472,-1.50579,-2,0.961603
1,0.679271,-0.131214,0.981532,0.723894,1.16422,0.59788,-2,0.679271
1,0.861098,-0.0337302,-0.283614,-0.833339,-1.97539,-1.82791,2,0.861098
-1,0.0589341,-0.0954289,-1.95302,-1.19535,-1.28471,-0.499579,-2,-0.0954289
-1,0.155089,-0.303789,0.106436,-0.859562,0.490551,-0.0230775,-2,-0.303789
1,0.437696,-0.165519,1.27351,1.01887,1.36871,1.17894,2,0.437696
1,0.40881,-0.0909457,-0.323694,0.0704422,0.294964,0.463219,-2,0.40881
1,0.265807,-0.0916882,0.929175,1.37281,0.778581,0.934057,2,0.265807
-1,0.111485,-0.620684,0.837335,0.637971,0.855723,0.728907,2,-0.620684
1,0.523866,-0.162971,1.29382,0.824642,-0.0072033,0.905949,2,0.523866
1,0.841685,-0.159258,-0.591612,-1.9834,-0.616151,-1.44117,-2,0.841685
-1,0.198278,-0.793801,1.69056,1.78846,1.65124,1.77191,2,-0.793801
1,0.476714,-0.124246,-1.0719,-1.4613,-1.40983,-1.39151,-2,0.476714
-1,0.0960743,-0.597493,1.72219,1.19628,0.910428,0.896701,2,-0.597493
-1,0.0256254,-0.804868,-1.23944,-0.882336,-1.0041,-0.637276,2,-0.804868
1,0.146878,-0.139082,0.3308,0.356284,0.93032,1.20361,2,0.146878
1,0.0589341,-0.0954289,-1.95302,-1.19535,-1.28471,-0.499579,-2,0.0589341
-1,0.116956,-0.903742,-0.606131,-0.856943,-0.329574,-0.92029,2,-0.903742
-1,0.108424,-0.388696,-0.922575,-1.1722,-0.664468,-0.562207,2,-0.388696
1,0.426302,-0.114098,-1.36646,-1.57927,-1.67167,-1.74375,-2,0.426302
1,0.166028,-0.160257,0.0601566,0.65715,-0.25284,-1.28555,2,0.166028
1,0.687877,-0.174011,1.59711,1.11744,1.38502,1.12875,2,0.687877
-1,0.150514,-0.747611,-0.941364,-0.766661,-1.31544,-1.37245,2,-0.747611
-1,0.156866,-0.830015,0.00105778,-0.294195,-0.694762,0.00214736,-2,-0.830015
-1,0.452262,-0.049503,-1.79131,0.239315,-0.939759,0.783073,2,-0.049503
-1,0.626806,-0.0446222,0.349513,0.909504,0.591839,1.53151,-2,-0.0446222
1,0.0256254,-0.804868,-1.23944,-0.882336,-1.0041,-0.637276,2,0.0256254
1,0.113131,-0.882542,-0.186946,-0.798699,-0.103567,-0.962779,2,0.113131
-1,0.911768,-0.0940332,1.5831,1.33531,1.04391,1.42676,2,-0.0940332
1,0.0946429,-0.86382,-1.94238,-1.89262,-1.82664,-1.55302,-2,0.0946429
-1,0.870388,-0.0123141,0.335087,0.351693,0.776065,0.30333,2,-0.0123141
-1,0.71531,-0.0305973,-0.471319,-1.372,-1.67501,-1.39226,2,-0.0305973
1,0.125366,-0.956175,1.35713,1.79307,1.66715,1.74882,2,0.125366
-1,0.016265,-0.603133,1.03451,0.509217,0.772233,0.490138,2,-0.603133
1,0.016265,-0.603133,1.03451,0.509217,0.772233,0.490138,2,0.016265
