direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.122687,-0.473617,-0.713263,-1.11728,-1.10489,-1.21005,-2,-0.473617
1,0.44484,-0.144989,1.8454,1.8408,1.64812,1.96123,2,0.44484
1,0.0687593,-0.0231356,-1.55772,-1.79224,-1.73979,-1.55725,-2,0.0687593
-1,0.0457027,-0.938487,-1.89816,-1.95103,-2.01546,-1.99477,-2,-0.938487
-1,0.0687593,-0.0231356,-1.55772,-1.79224,-1.73979,-1.55725,-2,-0.0231356
-1,0.0869249,-0.0197839,-0.924543,-0.458918,0.10914,-0.437099,2,-0.0197839
1,0.978515,-0.0208838,1.24743,0.714122,-0.86982,0.0359095,2,0.978515
-1,0.0517089,-0.209305,-0.695624,-0.900081,-1.29602,-1.34265,2,-0.209305
-1,0.0797894,-0.68111,1.07058,0.926132,1.12455,1.84614,2,-0.68111
1,0.13599,-0.0741627,0.324475,0.462867,0.547157,1.13784,-2,0.13599
1,0.412813,-0.098727,0.524529,-0.0421561,-0.0235201,0.440814,2,0.412813
1,0.418764,-0.0975137,0.865285,1.18015,0.992595,1.05106,-2,0.418764
-1,0.0240502,-0.430897,0.860481,1.20901,0.936897,0.39492,-2,-0.430897
-1,0.0805897,-0.311632,0.920357,0.889002,0.796962,0.734359,1,-0.311632
1,0.156431,-0.0592273,-1.36461,-1.14319,-1.37302,-0.849111,-2,0.156431
1,0.596613,-0.0510039,0.90896,1.71902,1.30161,1.81566,2,0.596613
1,0.0243244,-0.266345,-0.67502,-0.23051,-0.292132,0.374048,2,0.0243244
1,0.0299787,-0.106537,1.15405,1.02195,1.19786,1.17884,2,0.0299787
-1,0.415806,-0.0984043,-1.54151,-1.30435,-1.1072,-1.05493,-2,-0.0984043
1,0.073118,-0.41993,-1.15588,-1.0544,-1.0058,-0.423106,-2,0.073118
-1,0.568537,-0.0778337,-1.94951,-1.46525,-1.50315,-1.65932,-2,-0.0778337
1,0.0786737,-0.0994236,0.0441469,1.1117,0.965756,1.3802,2,0.0786737
1,0.0457027,-0.938487,-1.89816,-1.95103,-2.01546,-1.99477,-2,0.0457027
-1,0.978515,-0.0208838,1.24743,0.714122,-0.86982,0.0359095,2,-0.0208838
-1,0.868944,-0.0237788,0.521169,1.17023,1.32435,0.481717,-2,-0.0237788
1,0.0991197,-0.905963,1.29651,1.1458,1.74984,1.35778,2,0.0991197
-1,0.455509,-0.0282014,0.91274,0.783213,0.4763,0.0666007,2,-0.0282014
1,0.0569665,-0.344952,1.57214,1.30406,-0.276555,-1.28133,2,0.0569665
-1,0.156431,-0.0592273,-1.36461,-1.14319,-1.37302,-0.849111,-2,-0.0592273
-1,0.0786737,-0.0994236,0.0441469,1.1117,0.965756,1.3802,2,-0.0994236
1,0.10067,-0.839541,1.70537,1.23417,1.86343,1.17976,2,0.10067
-1,0.35453,-0.0932835,0.0494322,0.534427,0.646602,0.635213,-2,-0.0932835
1,0.0517089,-0.209305,-0.695624,-0.900081,-1.29602,-1.34265,2,0.0517089
-1,0.645371,-0.014349,-1.17376,-1.28171,-1.09085,-0.458371,-2,-0.014349
-1,0.813564,-0.0643892,1.56414,1.63948,1.85474,1.23772,2,-0.0643892
-1,0.0299787,-0.106537,1.15405,1.02195,1.19786,1.17884,2,-0.106537
-1,0.640168,-0.156479,0.695367,0.375976,0.625105,-0.207557,2,-0.156479
1,0.191535,-0.350618,0.669589,0.593646,0.285989,1.106,2,0.191535
-1,0.13599,-0.0741627,0.324475,0.462867,0.547157,1.13784,-2,-0.0741627
1,0.0805897,-0.311632,0.920357,0.889002,0.796962,0.734359,1,0.0805897
-1,0.812912,-0.0967152,-1.18523,-1.2547,-1.2875,-1.08021,2,-0.0967152
1,0.160501,-0.82779,-1.07744,0.735596,-0.596964,0.493672,-2,0.160501
1,0.0797894,-0.68111,1.07058,0.926132,1.12455,1.84614,2,0.0797894
1,0.172232,-0.0138929,-1.60287,-1.57869,-1.6463,-1.46921,-2,0.172232
-1,0.0739743,-0.430009,1.3461,1.32747,1.31366,1.26302,2,-0.430009
1,0.0137354,-0.0239459,1.53087,1.21172,1.46386,1.76524,2,0.0137354
-1,0.0137354,-0.0239459,1.53087,1.21172,1.46386,1.76524,2,-0.0239459
-1,0.089882,-0.0388307,-1.16704,-1.31094,-0.922676,-1.05965,-2,-0.0388307
